Name,RT [min],c_19,c_36,c_73,c_25,c_70,c_31,c_47,c_33,c_7,c_23,c_67,c_49,c_57,c_30,c_48,c_64,c_40,c_43,c_44,c_32
165.0789_2.54,2.538,99524.66228,144389.4498,100920.8291,106421.5321,99706.29809,175440.1221,94899.82661,98241.9012,89824.36486,122796.1724,65487.57223,102294.9425,92375.5737,75168.00849,105418.1415,80766.09415,118946.6718,170048.7105,158753.5301,111800.3834
165.9764_11.88,11.88,299.9588306,16961.27308,4134.672918,1876.854651,2320.323587,24533.47344,3721.53666,7637.847115,725.668423,181.8483026,1282.43834,632.2228575,742.6300705,4225.123682,5372.272948,765.0847466,12027.31965,7493.041384,20968.84321,11388.56825
166.0491_2.20,2.195,3760.832882,339.9253431,738.5244796,1347.797326,30.40580158,437.1211936,23.1291827,19.82371166,172.419998,3265.643006,2522.395449,101.4573078,245.1405827,528.6997488,738.555962,261.929784,1602.0343,189.3049375,171.0155106,30.60732251
166.0491_2.31,2.306,1708.973693,228.5588497,176.7347411,1630.788534,33.18489112,385.5976826,20.16009519,20.0728651,81.24527234,2593.903655,1044.539438,50.61994816,130.2128882,250.2830058,421.5867262,227.3024342,742.99678,74.97087349,131.2732085,21.23434124
166.1360_6.45,6.45,229.0588681,230.6461739,262.5044242,231.5561079,247.2069436,3852.381094,261.6244734,396.873412,288.0528968,290.0194113,281.7215179,275.7477134,297.9276246,255.2158784,309.7624839,303.4532731,250.2434617,405.9447826,214.9723663,257.5989495
167.9749_11.82,11.821,121.3234276,190.3208574,215.1152058,103.0894808,137.9019921,93.68280649,206.8160522,219.6534805,407.4153468,1195.814952,767.2967833,1026.733218,1495.340442,769.6551644,441.473827,132.5567003,207.0057649,60.87261638,259.1433233,181.3217714
168.0280_1.26,1.257,15718.21315,10715.89078,52781.1419,20848.4135,3980.021434,18614.01236,18824.86169,5595.465148,15672.52468,17726.18291,17913.73638,23483.87846,1099.239128,3218.458405,10060.2591,12728.74205,10909.59177,21547.20608,27058.96737,16582.73125
168.0283_1.35,1.345,42903.6029,46911.7653,54067.39798,96296.91219,99382.36393,79382.8682,105865.4903,83867.85662,33949.61459,56315.33368,89955.53938,159530.8852,91560.75416,53099.50989,107783.3884,43716.70866,70428.7607,124258.0757,74589.93266,87891.60267
168.0422_4.31,4.311,30.47865671,34.0222617,42.11519115,46.50206244,34.86325664,54.94248014,34.77489634,389.6847161,96.59869665,260.0069176,39.8504722,61.78762981,1102.559739,42.35505978,47.23210321,41.58701636,49.69403283,54.56156065,70.83350415,44.95612922
169.0527_2.96,2.961,2706.222974,5494.339091,3067.634844,4235.366012,4493.546795,5141.782811,3745.822138,3357.15308,3128.876952,6226.84262,3929.142546,4900.897152,3855.417662,2891.802788,4492.249132,5093.678464,2408.323542,5898.544261,5920.868672,2861.236014
169.1103_3.84,3.838,85.54339719,132.8180605,73.0416215,66.31096012,103.7102976,1002.918721,113.6947558,104.2660443,259.663441,84.04246634,89.73219734,91.02666126,83.7950146,86.28246142,100.753849,94.33093545,71.63465216,78.15166586,92.09567855,50.17954516
171.1259_3.39,3.391,3625.502619,3495.923812,3716.268344,1825.178818,3163.029259,46.48677442,2393.705214,4134.942527,3818.798247,4997.514527,2165.042588,2836.317873,3770.378068,2296.879732,3094.997739,1853.722798,3076.028494,3792.230064,46.68004985,2822.072035
171.1623_5.68,5.678,203.1736688,238.3444583,274.6597523,227.9777514,185.2151583,5194.42325,294.9494566,271.9309989,236.2545371,320.5141503,394.1279151,307.4454154,432.3764896,283.4854365,535.3122322,585.3753523,265.2001525,239.8110308,260.0239007,297.6780197
172.0711_2.24,2.243,666.5101308,1208.435707,1136.276686,980.9873546,1057.929497,6737.578728,1501.156238,1447.842202,1059.119418,1265.918242,1174.264678,998.5443636,1476.027445,1056.923932,1732.900958,2454.854151,1498.389029,2834.910085,2113.078432,2670.619208
173.9840_1.27,1.273,13672.47537,11628.41214,11644.0682,8300.107059,12742.86128,11838.46878,14756.15084,14658.70534,8890.177602,5282.803449,11349.69532,10242.86159,8784.123931,6818.592651,10532.03554,12163.04636,14378.05768,64184.37483,41771.07055,27872.26651
175.0633_4.23,4.229,1605.373479,2802.847875,1319.029763,4201.775505,1051.590079,1894.614038,2816.294869,2181.208789,2488.534664,2128.373319,2533.296281,1437.734433,1549.283984,1608.628706,1357.020427,1712.232738,1762.898724,1524.196123,2868.739001,997.8817595
178.1357_6.71,6.71,144.4325575,1785.084461,1419.022215,224.9951292,171.6551776,805.1698398,91.14585366,269.6426042,1061.546542,587.5760126,598.0561844,476.5137246,261.9306552,555.2952996,253.0904702,209.1705495,230.3139638,593.0153959,639.8130026,748.184475
179.0020_3.53,3.526,322.6150237,27.57223956,276.7208553,92.59357657,144.5557994,36.20045557,185.0929276,27.79314291,172.4960438,276.0113139,192.3564689,27.82280092,216.1184887,266.0897585,59.33065285,178.9401732,266.6777913,1139.876164,33.55498398,422.6573294
179.0582_3.27,3.273,901.6358024,292.4771326,1016.16733,975.5648605,507.6849963,372.9883809,2160.700536,680.739306,6763.758548,1486.629591,1655.067916,1170.778337,1399.325759,1666.625933,746.8081645,1049.985272,1274.597508,2192.170024,109.5424569,1063.422241
180.0647_2.87,2.872,7734.579741,341.9525549,1201.041971,2080.758199,3147.199866,1211.229256,277.0375733,54.61733966,168.033423,7658.276204,2798.637914,194.8902541,483.2833655,332.4119966,2259.820792,489.6649023,2599.789761,9793.454938,14397.03969,1552.050147
180.0648_2.59,2.588,35347.0026,5673.668422,25546.73886,30623.04548,1083.266956,15165.56502,288.0176824,119.4632077,3062.877446,39934.83208,28057.69857,4118.042418,7560.724686,11095.2564,16399.78741,5407.002745,39801.53775,2594.081303,5688.425654,624.6109276
180.0786_5.27,5.266,684.7350749,894.8061011,1109.515831,555.3510362,609.0093266,105.649365,587.0281183,938.7006698,551.5375567,789.4066404,425.7756971,498.1894327,617.8002458,437.5479905,624.817827,654.3399545,519.5380426,1126.010889,81.15670038,476.4503967
180.0786_5.46,5.464,124.2759429,3436.624957,468.5631512,6665.535829,2964.056399,6275.335991,1983.388106,909.6730192,181.5688094,672.7296147,1152.126818,1290.519736,1701.587517,869.1671673,1434.750893,1872.145543,329.4539495,4326.690337,215.127137,2113.934845
180.1514_6.90,6.899,303.7365112,2114.955749,2724.109268,479.3215701,490.8646626,967.6500584,100.8140178,550.557565,1856.438006,567.9811013,1062.317972,863.8334813,522.4104447,2871.698162,577.2877871,375.2494282,600.9868627,855.5860483,2873.270173,1082.577288
181.0738_1.86,1.863,69203.85702,86562.48703,66542.68747,70959.75254,41048.81344,129884.9564,30782.62029,47461.07971,55650.9471,62537.59845,48796.07116,70402.76718,31586.21727,42401.20414,25002.79162,46829.26794,65223.3801,58713.6843,68598.05096,48382.18151
181.1102_5.39,5.391,152.6745153,190.3583504,252.7976582,1119.69441,63.95603642,557.0379703,87.40620333,69.08056474,60.27923834,300.763606,300.0238187,100.2997938,131.4147363,112.7603381,183.1031392,133.4512432,342.7884828,112.0491319,243.2516897,69.50376386
181.9776_12.07,12.067,411.0829511,329.3491087,184.3360355,285.5871779,496.3857079,371.7958057,202.0143801,937.823344,3163.011147,9996.980116,14399.4701,11245.14847,14080.57693,4096.143521,3181.437993,2186.048175,1345.449134,350.6913455,513.0459354,382.7316967
184.0233_1.36,1.355,848.197817,794.9192116,959.3057908,976.8336063,1049.43504,1160.985409,989.8656933,1119.252069,603.4281132,860.6024071,958.7992047,1091.443814,788.2187344,768.0162517,1003.774937,832.8087708,1007.574537,1162.187501,1207.348832,805.4180074
184.1212_2.72,2.715,1163.359847,3170.250532,2440.717655,2111.715075,3088.938152,5400.959995,2262.337381,4114.302196,1500.77213,3260.101283,2030.209617,3080.328207,2310.793126,2230.956317,6058.136331,6117.361728,1477.213726,2444.834566,5134.259463,878.8896875
186.1256_5.18,5.178,192.5040291,181.058423,71.51935475,126.4079251,142.7349658,1571.748529,271.6268755,141.1749882,680.4051203,171.1192806,170.5219323,190.9342701,195.5911376,195.1733966,322.878327,153.7510886,291.3970288,422.3474432,369.2286104,68.88192796
186.1256_5.92,5.917,889.4778592,182.1436656,195.9622382,190.7055968,80.50277728,1666.985976,235.2769596,158.7496361,1517.749382,318.6744889,132.4366609,344.8062169,188.1420413,204.9236602,1119.136826,437.616901,218.1569437,932.248116,389.7220408,125.1084581
187.0610_2.56,2.556,2732.797617,2234.989655,2444.715807,2106.158132,1298.59065,2151.536481,1399.310471,1378.546702,1343.438453,2525.604268,1383.707934,1654.681649,1334.895362,1103.720898,1747.606919,654.9081148,3277.502472,1992.959039,1984.053558,1162.864993
187.0634_2.96,2.962,85830.58768,224656.7813,124119.0923,161137.1323,172162.2111,229826.2668,150256.2504,149482.9608,138399.6948,225173.3433,156015.2625,198712.0863,167671.7325,121353.0109,193109.3321,214524.3579,162604.905,218230.8875,234021.085,122728.2193
187.0635_4.05,4.054,404.1383816,279.5960084,898.7450609,144.8588737,146.0276035,511.164524,245.1329214,402.8359401,165.557873,1225.934027,388.3338447,1539.246127,156.684152,143.223483,233.0355968,579.3077687,198.3197589,646.7003701,335.7855256,352.9550186
187.1209_3.84,3.841,156.1097331,244.4880691,137.6473398,135.591224,142.0580012,1776.497813,189.0949999,235.8400382,517.6639681,142.7781254,200.7494152,177.0677527,207.1525259,209.6803593,227.6735807,180.5784812,183.1045017,129.4154157,164.8801485,191.2186313
187.9998_2.16,2.161,1141.857626,2638.646548,2714.117104,2852.662163,2408.11775,3779.343119,3628.095274,3001.472798,2450.498893,2782.789909,3387.443809,2081.58917,4137.134667,1794.863069,5344.500098,3917.649228,3936.62216,8517.998738,6768.985758,6142.239139
187.9998_1.96,1.96,652.8031642,4117.002819,5587.11103,1408.975442,704.6932329,3779.343119,6256.234275,666.7165008,1961.105672,4575.902646,4199.496197,879.1303327,5839.581024,918.553363,4476.218016,8253.926724,1689.681097,3244.664148,3254.241222,10977.35259
189.0790_4.64,4.635,2107.995295,498.30625,576.5565735,296.339373,3047.438767,727.8968173,1725.162285,9082.541339,5471.794325,762.4455644,1987.185788,808.8658206,1430.552794,513.958763,4290.928942,1880.884142,742.9408448,1344.39392,204.1098598,368.9960166
189.9566_1.28,1.279,12357.25159,8037.396808,4135.409071,4478.525353,3936.647595,5175.062498,3379.697608,3204.8983,2203.890433,1633.196956,1922.352036,2469.774682,2481.793125,1677.892316,2462.931198,2932.271453,3040.55964,1479.825332,2211.251366,1502.039602
191.0583_2.37,2.371,1996.000859,5165.606947,2324.800013,3535.224537,4246.144,5603.732849,3751.461763,4286.303507,3419.844245,6624.507235,3959.82782,3070.689974,2584.100987,2285.819727,4657.379012,3732.005535,4163.875957,4471.329527,6982.072989,2900.809503
192.0059_6.52,6.522,161.5739821,165.1216118,175.6330543,179.3906492,157.8628372,226.9134767,189.9034867,200.5066206,195.8226869,236.9614609,1872.319595,184.2248833,202.8742202,173.5799863,213.1941157,2205.314375,166.8801747,232.6631859,175.8405915,165.094508
192.1152_5.85,5.85,1495.316303,561.2125877,878.8915648,1609.968166,966.0062021,1983.55939,1183.139287,630.9593986,1502.187702,2120.430807,1505.820412,1440.668101,2711.59693,541.0060612,1855.380122,1243.6673,787.7005188,1816.043795,2329.474854,748.2810735
193.1077_3.39,3.391,1300.126937,1301.592179,1335.057101,672.7959425,1055.755674,22.73191453,914.1232616,1570.890113,1569.589754,2127.588542,869.5035603,1081.046612,1429.464176,916.2630573,1122.556847,670.9243813,1064.208629,1623.894787,22.82642573,1268.142398
194.0804_3.27,3.274,12746.85076,298.8969243,3464.970409,4604.468325,15588.02191,2415.622759,412.1699126,277.6067241,174.6702046,9514.925108,4340.136442,391.5675454,566.8509434,1379.71044,1869.712085,829.7825769,4298.595711,14562.906,20277.14006,2525.790759
194.1057_2.79,2.789,237.0387936,434.6502427,352.1294168,382.1124121,295.7531673,354.3792427,389.2464418,336.1308353,214.2716562,436.0705512,368.7242904,1107.228372,456.5142415,263.5775768,274.856544,141.4465415,318.0597733,456.3369988,356.9309742,70.54929855
194.1309_5.92,5.92,135.5058394,129.7855926,194.0713685,55.82773299,157.6980728,805.8350195,220.7439259,208.7324891,1686.763619,78.91729911,63.80447406,99.57715799,122.5166261,174.5220336,318.3563664,251.2599967,94.74311074,377.3232256,287.161123,84.7317667
196.1100_4.90,4.897,219.2979216,133.7477301,140.7723339,237.2840975,187.8909738,363.7186029,166.6584559,125.130074,1307.674646,181.1701265,189.2120146,83.69803703,226.6970439,72.23127719,274.061839,108.6640885,200.7634088,323.6046221,219.8761267,106.3716993
196.1213_3.26,3.263,1281.53838,931.2283361,578.2494325,1036.792143,216.3732389,779.389902,273.73492,235.4604435,177.9257367,2661.906675,2180.276947,539.6453242,297.5706509,334.2066914,1089.322864,336.6841782,1106.990133,723.352685,437.7970169,303.8309434
198.1621_6.90,6.895,259.6201699,2189.218307,860.2732218,220.4381281,302.8134963,782.6244797,107.4571273,566.5126678,1708.653729,259.7239162,792.851369,758.5443436,374.4756971,2705.801053,294.5334057,239.3327363,476.3562688,1696.879863,2974.829617,1466.654085
199.9998_1.27,1.274,517.4805038,434.9122074,303.5631172,380.6755456,525.7813598,769.5696425,584.2364833,719.6213559,363.2987797,423.9291545,778.1237801,819.9142068,1065.833758,391.6469049,678.8331774,694.5371346,794.4942467,1297.901997,1669.802892,1224.281312
200.1204_5.80,5.795,638.6151977,236.2416454,277.990537,442.761357,385.7785999,493.0510079,424.7028076,319.9194214,522.8436455,852.8720884,447.8489042,352.6046269,881.0805203,250.2834321,529.8803128,313.8267619,267.5085933,845.0237796,1009.205098,204.8759574
202.0157_3.03,3.033,774.8167093,1261.253888,853.6820627,1228.800987,1004.870985,1882.378493,906.0544167,2302.492612,1419.171922,1267.940424,1578.266887,972.3156524,1069.112981,1088.518193,1451.990754,1158.689876,719.7643401,6523.42766,4666.74891,2167.195489
202.1319_2.30,2.303,57.22562864,522.210928,1095.535915,841.6827246,164.4321308,752.5829094,826.3258925,994.4220241,578.6226525,2292.843661,759.5244681,716.0979991,87.36331024,1004.626442,173.022861,551.3982125,669.8629985,797.0010392,84.70015256,378.0735937
203.0560_1.88,1.879,715.0641653,1534.890176,1224.765221,1188.804628,761.4893992,1277.273957,803.7393857,873.0263401,1101.761702,1319.56239,1056.8472,1428.624997,867.0848376,854.8181972,211.7081987,1023.915046,1370.02474,948.9619086,1168.850616,749.6463655
203.1158_1.41,1.406,425.2800927,1612.06591,3008.153612,1980.028584,910.4764241,1785.333236,2230.644232,757.5429507,736.8098794,2068.334402,1874.862935,616.9391155,2350.747958,1395.246903,2811.18637,2486.058835,1942.308262,636.479685,969.7091867,422.1311323
203.9723_2.16,2.157,1621.010748,1731.65368,1135.129165,1001.636557,756.6601843,1232.622599,976.5236076,793.1141806,602.3628893,555.9625386,674.7967488,404.1091368,762.9941596,309.2049644,1009.697564,681.3187791,715.9160467,396.0241767,280.7725638,227.8571545
203.9723_1.96,1.959,725.3437709,4194.794132,3240.227176,787.4823135,352.3933483,1723.142963,2631.442082,257.1789514,733.4924644,1545.196229,1566.321189,307.2462538,1713.460514,300.6844274,1441.374337,2126.171056,496.5698117,203.944842,277.4556086,686.480958
204.0216_1.28,1.282,3972.284997,3161.317979,2246.792894,2555.596078,3052.890186,5073.976495,4285.594946,3144.977867,1793.995963,1192.947259,4019.274559,3085.34943,3820.339449,1393.58146,3908.749838,4594.044231,5053.168497,1055.486371,1257.034312,804.9263381
204.0899_2.96,2.961,22955.20292,97083.21131,57703.71442,71873.03789,76007.95386,101552.118,65281.49314,64520.43389,60655.23007,96697.71125,70467.32984,84722.66618,72139.92301,52715.74045,82644.33227,88194.34677,91809.4162,92350.88877,98737.61846,53611.23428
206.1673_6.70,6.695,162.8387613,440.8823186,414.9157329,265.5604629,165.6353398,265.4775653,224.0544453,205.9169225,243.749604,418.0393312,259.3006542,187.582105,302.4060609,455.4542156,226.9145986,246.9095297,196.4555091,263.0777258,1970.776721,198.2012509
208.0850_2.37,2.373,1535.738378,4076.074196,1828.261842,2782.032038,3286.605428,4289.631566,2913.555091,3264.133807,2601.576247,4994.377504,3034.705194,2364.694025,1977.234467,1743.933253,3596.43219,2875.754297,3181.622032,3517.108138,5427.838902,2232.214868
208.1213_3.06,3.063,1038.007368,1019.094393,2122.098613,373.1914301,578.1060179,1408.641326,582.4626752,1000.445026,282.2506882,481.1166614,576.664985,887.7274426,403.8651134,250.5221272,295.8542538,739.2484211,304.1983328,1141.14164,2860.706217,484.0622379
208.1825_5.98,5.979,228.6313009,400.7772879,572.0467302,342.3979611,732.0917773,2377.933346,468.3939265,423.3725399,457.4688673,1091.474069,369.7166111,422.6841663,423.1576276,538.6070068,563.3107383,354.7321517,365.8356084,443.793422,484.6666634,399.9056687
210.0684_5.41,5.407,39.54740106,48.45888675,53.5010256,64.28841994,1035.194707,65.5223743,66.73667731,78.97606324,68.91398409,94.1663447,73.19037244,92.45482786,75.54424209,51.96785793,67.20280813,93.27369235,58.146958,88.54034124,51.43144989,69.71466282
210.1005_2.39,2.394,1068.451357,2342.360127,2286.044244,767.6916569,2988.763124,3994.311347,949.5673481,2550.37157,3454.90342,4352.310688,3243.043077,1744.516548,2418.645287,2482.897793,4353.224395,5619.392067,4057.369245,1344.804274,4831.141641,2309.907207
211.0126_5.14,5.141,48.94946019,65.49454884,391.3191383,321.0509201,65.93806762,28.22696462,29.03364292,41.87018209,1143.422005,628.3168667,32.14491342,54.14313691,36.31185692,66.29255735,45.50029523,46.22686444,413.2287344,47.84396133,24.85949082,34.11228073
212.9953_1.69,1.688,913.3146825,741.6816409,820.6200245,626.0191941,943.8815482,1371.422014,623.9605729,623.2346749,795.0511714,642.7290776,467.0781173,735.4528124,566.5495086,684.7625727,814.3177578,845.2988572,683.5036436,2571.066719,3310.276742,4114.013195
214.0092_1.54,1.539,291.2843874,314.9994776,315.7272072,197.4459565,643.9604983,412.0566366,330.9110142,965.6640244,398.348129,2233.099756,1496.010413,942.2828889,850.0447011,558.6150818,626.7716239,1519.266031,931.5691403,386.5215588,370.7606013,433.8317408
214.0156_3.32,3.318,380.7061104,742.1787886,586.5752617,336.5714631,465.5738439,523.4488417,263.587904,390.3728048,283.430587,472.2339101,535.0080857,513.2845994,572.1066056,383.1965972,446.7133896,594.8122184,720.5299857,1073.303364,1967.755833,890.030292
214.0156_3.48,3.476,246.8134603,878.3887368,583.5919676,136.1446658,405.831537,301.3942279,141.8422278,580.9292314,71.74007629,321.0766773,464.7263438,649.6146555,332.2943445,337.8333219,411.8982908,662.6391393,714.1500701,599.7169508,1691.833499,1221.131967
214.0881_5.54,5.541,4826.780549,198.5495056,229.9575794,230.8571838,148.8335898,355.1108619,122.6193398,181.0402139,156.3982764,393.1585688,385.0485208,425.9314748,240.3283247,349.1419711,156.3758022,574.3806082,387.2935475,335.5897494,532.469732,292.8497198
